f1,f2
0.647923954957373,-0.4376104031563965
0.040404115473402724,0.7841995050810762
0.6255159885897459,-0.22778418043181367
0.6373029750592742,-0.37233791639684793
0.41168546013162416,0.22444762027372936
0.6422141077821483,-0.41212678508314315
0.4270529295207665,0.03700688884420582
0.2299001782183441,0.3489484353703217
0.44360161866116127,-0.08840542605223137
0.22730405875976334,0.36516208415992424
0.19386391548853574,0.6129205659869623
0.25535430998301156,0.25451131913646324
0.026334034525551386,0.8398640017261768
0.4124359378134311,0.21443323871623104
0.43959946216529244,-0.06663261644384802
0.2169959963744218,0.4372043905771209
0.6534152462356704,-0.44821451859340145
0.07576675067135194,0.6907196526821693
0.6409714567168516,-0.40013622920704767
0.6204113339715751,-0.1466436681973778
0.410241453890516,0.24534284460913267
0.21265298961595966,0.4745064166092315
0.047518539050205116,0.7559757135344881
0.6384643625551031,-0.3849940510515671
0.4131905417314254,0.20534534384761358
0.21619875146098783,0.4450242177846286
0.6463721238740598,-0.43038138755584526
0.41465054228509923,0.18628209126308473
0.06063618595074416,0.7119737425294198
0.6509563695048413,-0.4458397177628418
0.6232679144427636,-0.19270187604955547
0.23997377033729497,0.29559765656487436
0.050833894726000084,0.7404156005026529
0.4210362536183108,0.10672534213398195
0.423998963945894,0.07112477003491387
0.41643043109545513,0.15918759722667467
0.03244446947745466,0.8106552655679865
0.6352387873265438,-0.35282004229849645
0.22270895461241633,0.40260688970675923
0.43001778328713647,0.0055785514267094796
0.42580856827912056,0.05199480901289823
0.6248719427952723,-0.21794835282462016
0.41538619570999136,0.1729874935885452
0.09011582510994029,0.6879186495903871
0.019255466867407867,0.865517911005655
0.6306464742701553,-0.29853066656494326
0.43299913125162953,-0.01838178384541169
0.6275668390474332,-0.25847854358698125
0.190888328959411,0.6304066409916106
0.636719409681068,-0.36813440984403745
0.6295998567800216,-0.2873874981899244
0.6442771571935015,-0.42582583062909385
0.4409990088706351,-0.07557445654167558
0.4457877091723178,-0.0980745698341269
0.24987724887337498,0.2640418033492189
0.0642378937372815,0.7062633950835744
0.41990960475510164,0.12196002220453495
0.4226666958688986,0.08374840656023173
0.4347005098878868,-0.03157135640610277
0.6221757131822221,-0.17695329167669652
0.00012381914604855937,1.007828562586243
0.42800482901468784,0.026929273855029728
0.22385310004021078,0.3863680918003406
0.22001090531051376,0.4152058192873059
0.4422485899849391,-0.08034057233659336
0.2055050866134189,0.5209490621798314
0.6335951184252026,-0.3380892368361519
0.18454916662812493,0.6737657649578543
0.2105818329770395,0.48955127827679457
0.2041170097244521,0.5333220972513726
0.22468438428893892,0.3788826411278367
0.4491568775672684,-0.10820337058349677
0.2016308734882496,0.5549213406926636
0.6316155663676155,-0.31381548232942413
0.20863168471837112,0.49874309458611776
0.4380439179885584,-0.05834806494511981
0.6432749643099027,-0.4173916697700977
0.626346946553347,-0.24112821071391197
0.1987330077446663,0.5721874549859398
0.45463458800451095,-0.11365572008428367
0.6239739836563205,-0.20720602568185822
0.23167082843402845,0.3370551397983383
0.6211111514382324,-0.15590030988744621
0.4186559633439322,0.1335821601582995
0.18768817000268578,0.6519575126913987
0.6286117266497747,-0.27279687082995796
0.4319190870112608,-0.011060182296206103
0.4471195687248275,-0.10083380354923598
0.009831015849700538,0.9075323971716821
0.24543182437736757,0.2775410202854356
0.4359140423715452,-0.04338041157671316
0.41823453612349876,0.1388450956415221
0.6392225199507144,-0.3898452779542443
0.236473682061124,0.31109624521568263
0.1890005372933738,0.6428179367212682
0.4220810070453822,0.09137244211879733
0.619141584892831,-0.1269588970264413
0.23426929361349375,0.3227505659055134
0.196845562084452,0.5894034836720184
0.21416920568600495,0.45744779210248
