f1,f2
0.35139878270219965,0.9362925007469071
0.9185862998013995,0.39545156663402375
0.29236168623035896,0.9563739930496507
0.7305064956656346,0.6831682983609924
0.27690100282762614,0.9609508331166889
0.7230799014081727,0.6908382567382928
0.07652690565104607,0.9971292060865027
0.7104301149190899,0.70382193348689
0.5219377205503202,0.8530791584079841
0.5313036783946983,0.8472501435710221
0.8296736822675566,0.5584388495588374
0.7376121157276916,0.6753036926918191
0.6745328669555272,0.7383854940312126
0.1650843193630617,0.9863085131956885
0.8780359849054016,0.47866232844391576
0.9961709446936443,0.08785035268347038
0.8426307517011346,0.5386207666689102
0.5589118780256185,0.8293077539109781
0.6193689198793653,0.7851967291535803
0.6896827197325455,0.7241947704797133
0.7827653988243539,0.6224270731206609
0.7763360689110603,0.6305654995569056
0.3085679188617908,0.9512405090706703
0.9666875756587573,0.2563922791097018
0.6385284220171661,0.7697041567508951
0.601749928948477,0.7988350119402748
0.9921855525556718,0.12505576424057527
0.6099630924602926,0.7926444163081704
0.9405624576262156,0.33984148124795543
0.745080987880897,0.6671575969789034
0.696881522529942,0.7173305095117553
0.8718991197611377,0.4897314918247677
0.14080338122232036,0.9901028394683945
0.8615732120151302,0.5078647262929104
0.907315097143093,0.42058123537173264
0.9833952497856974,0.18158727097111904
0.71759691915939,0.6965367149033135
0.395760163665573,0.9183884012551304
0.36828715534569995,0.9298190736952062
0.32292117382335794,0.946489877900558
0.9758377325801618,0.21857348497615858
0.6477776661528886,0.7618839944660112
0.4800701072866228,0.8773311667732793
0.7039474657931618,0.7103166299491458
0.46742103953410585,0.8841808406700034
0.7599503822625825,0.6501464471842597
0.6820227157290218,0.7313984330895005
0.4195990205365248,0.9077778516987179
0.6284671973435306,0.7778887550580361
1.0000342477362172,1.6017207506774444e-06
0.8962327832405461,0.44367362793925713
0.9243620514492246,0.381602145748872
0.9512251536833672,0.30871736704769287
0.4894002647091897,0.8721324353555876
0.8552728565525688,0.518239014283989
0.8836025792295019,0.4683258599315383
0.7527959257581277,0.6583297120351456
0.929599402915395,0.36889125723977106
0.9019940705206382,0.4318255341710169
0.7889572988318877,0.6145607722300633
0.9347782140600137,0.3555244844316817
0.1103287632345658,0.9939620194575858
0.5756753603272032,0.8177261890362387
0.8233365680474904,0.5678169854535337
0.7970313310494916,0.6040718742844029
0.5849942465538727,0.8110786970071241
0.8492185035847905,0.5281129487099762
0.18817068181497004,0.9821869038200048
0.9611755706142575,0.2761073845924548
0.2114142195592205,0.9774554906576779
0.9131900051177922,0.40762246770938537
0.9565160568156426,0.29178466168351735
0.8049037842584178,0.5935116244487932
0.5501857386873442,0.8351529012620938
0.8108244320942168,0.5853671309973387
0.0005702703934038002,1.000080002939001
0.4080126778505457,0.9130917320695782
0.23505401620886304,0.9720391670241726
0.4542761624888903,0.89092667331963
0.8179790210087146,0.5753233558297094
0.9717519018373338,0.236215074372291
0.6561850213817506,0.7547467206320702
0.43417267727518316,0.9009619342291765
0.6649735422735109,0.7470445066170041
0.9882506334779705,0.1533494102573539
0.5118941732191362,0.8591429152693728
0.9460338240975301,0.3243467240432508
0.25671862240839916,0.9665266022263761
0.33723564059699196,0.9414655803511887
0.5417048151291786,0.8406471146569672
0.5671009715445601,0.8237681046156774
0.7691065751879254,0.6392302080075344
0.836844395476087,0.5475256700225812
0.5937180777454035,0.8047453084939448
0.4455491039530742,0.895287384699705
0.5011630364804551,0.8654095022795852
0.38220798171744175,0.9241387553509909
0.8894742738691322,0.45709385007437003
0.8666439794049785,0.4989749468001965
0.979597561577177,0.2012627998195421
