f1,f2
0.9354503307612206,0.14101787800352344
0.8222025212599198,0.3364875886066151
0.7797575969421607,0.40833082344689303
0.809238050243494,0.3578155971400095
0.6710290300174001,0.5685833081885909
0.4169964350299266,0.8373422180813487
0.21023749308744444,0.9636031431719203
0.5769768882497768,0.6764214608563339
0.5674028162228575,0.6859225842598496
0.5839206535593973,0.668064547280751
0.47079128700726763,0.7906355827918883
0.7480464804750349,0.44997976891006536
0.6806288288797393,0.5515973627125691
0.7610753251953882,0.4380580539290957
0.1549933987810856,0.9845705322990866
0.0005892513746613148,1.012692580266685
0.4013219183117194,0.8480770742891132
0.27012910332001,0.9410779810167257
0.12059454634394412,0.9932138214248887
0.7305055985574362,0.4772355363549403
0.02413500744506797,1.0065137523786398
0.7221590802777059,0.48990903084247084
0.5956328593543168,0.6548594001921623
0.4241161220010779,0.8291205712015459
0.9180358903503072,0.17170858186766857
0.39037961875981764,0.8582644168286554
0.2820457900333777,0.9271982527583916
0.24781416341764906,0.9475411823563016
0.6500559107950673,0.5862967720720347
0.7039787581022299,0.5152031283083692
0.7105633879077453,0.5049086508419216
0.3285381498926002,0.8999295223053649
0.7387856921554458,0.4635142679365703
0.4921470907605931,0.7688370261639119
0.43673345176642187,0.8170549094409196
0.7443917561481816,0.4561926338885789
0.17660573304132027,0.9775101235031242
0.6460157943593128,0.5935976006389645
0.3043874238908244,0.9185708318909442
0.9268790911686627,0.15600152451893018
0.9134986731108228,0.18142553344850446
0.37180632932531765,0.8739713637506045
0.8267177431254047,0.3293452016335619
0.5400962374255811,0.7245778894261
0.8953427672071632,0.21160939045401184
0.9723896115285107,0.06633494030588691
0.6036787299789714,0.6428808275785027
0.6188108377662435,0.6266592593523694
0.9998667316050752,0.016804979952895045
0.3791037997123248,0.8651387446366748
0.771574812823947,0.4133289894069609
0.9940237204835676,0.03390132958900936
0.674875558187572,0.5583451203592635
0.8859815847903261,0.22871144251627365
0.8653544858169877,0.26125687466550523
0.4472403428974589,0.8085261699106255
0.7521481777223447,0.4449776744564931
0.6576618725755351,0.5765296809503727
0.35478677424367533,0.882851949914288
0.7016467384569152,0.518825120136203
0.8545975312416499,0.28251689398044855
0.5150929094249282,0.7474800521198408
0.3130953175085527,0.9090915357296886
0.8036794131263116,0.36645199078214125
0.815165697188683,0.3459133723982232
0.8917377264367052,0.21753890135052942
0.4967619109429043,0.7638726697122853
0.9596487067535259,0.09312289618749649
0.8318053476737721,0.32256385980538904
0.6256452264952514,0.6187065848600153
0.46186285417166284,0.7964454826455728
0.33885657894326476,0.891949112457232
0.8588224022234918,0.27600764381533954
0.9475869030984785,0.11293404324928628
0.5419885226749532,0.7133005023219752
0.6877207773933148,0.5410273768409262
0.5491413084872303,0.7066801137969627
0.8769888698729306,0.245137457494815
0.793424365323809,0.3802607798510574
0.8368801071046865,0.30833224166803724
0.5103121516058092,0.7498362904668782
0.904857568990376,0.19643974215884205
0.6153289321694054,0.6300652234916649
0.1918203272128597,0.9712243433168986
0.10513613997976767,0.99846929532523
0.5569702103466059,0.6962520335454161
0.3477736897942476,0.8863935053056476
0.5253210874541345,0.7397776030639557
0.5017677221067512,0.7584439892799103
0.6374238378465465,0.6023590046836967
0.7888983633565388,0.3905665792238759
0.2292660981602242,0.9565410858592762
0.8691192366332464,0.25690147583422474
0.5926031240873464,0.6598185893454656
0.6926453871195779,0.5305083906722479
0.7181670720424995,0.4937599209848918
0.8452926817763263,0.2962995298808061
0.4853724630860944,0.7760854254185908
0.14386609028550584,0.9867275561596969
0.6294332423949901,0.6117086028478157
