f1,f2
0.2155012940323596,0.5357936201389393
0.5242187172248496,0.2759791087003133
0.44001796535524096,0.33667278549746993
0.04789300576287564,0.7811673038128574
0.4669796988302517,0.31664921250226835
0.49462581241901665,0.29671096661740115
0.590690857779562,0.2314445982722629
0.38881995774456024,0.37645448095751927
0.03307987316843894,0.8181334818859755
0.6680123451592939,0.18268810491027015
0.26176312227438064,0.4883826055754504
0.5725472727982975,0.2433390793575781
0.48065475602725904,0.30671516623010214
0.8348545583172502,0.08630401271907723
0.34898863376824896,0.40925385474137704
0.07552881095354785,0.7251876934345314
0.7576900519166953,0.1295523419698671
0.9003274686210374,0.051150737990647295
0.14214242344408082,0.6229924859863505
0.17946586439463114,0.5763736945998563
0.16736255808911552,0.5909108528669739
0.426940103667331,0.3466018371206306
0.3359872089309921,0.42036435198628486
0.7343358891910345,0.14307371176011963
0.4138983722207608,0.35666272177419606
0.6892088918665196,0.169822642205426
0.37558398476635324,0.38715905536758377
0.29783336922418246,0.45426861353502934
0.08991100847990097,0.7001605693586894
0.8655633837631929,0.06964788828640879
0.9982589627194893,0.0008774774699062357
0.45340850078021255,0.3266508661440466
0.401190728959392,0.36661049068465584
0.10341097012465156,0.6784364693334309
0.2850991954067139,0.4660654560211085
0.6278761003823197,0.20762141606071607
0.27298965425281524,0.4775239891889167
0.001962495467832063,0.9557090275510676
0.20371233149408052,0.5486634514982335
0.539554257065347,0.26546283651756974
0.5091338214869576,0.28647033568780805
0.608437752893521,0.2199809739971237
0.9425610540299034,0.029150629880001565
0.2500257782984514,0.49998113278551537
0.2386018057845393,0.5115403358210439
0.6475793897748314,0.1952838435447597
0.017671820256144014,0.8670842408478096
0.8070634437025159,0.10163837355049417
0.22711895258831027,0.5234397170037859
0.15481808986014717,0.6065411000890304
0.32336529835714894,0.4313557404598617
0.06205952363396227,0.7508947710000057
0.7111390712168775,0.1567142885642333
0.31073770239984966,0.44256775900400863
0.12926933019297088,0.6404715570891885
0.19157837342022183,0.5623133579917626
0.7814980990031173,0.11598077675258965
0.11638853642966936,0.6588504393644123
0.36232371696023047,0.3980744114465688
0.5560467099063198,0.2543221578142861
