f1,f2
0.1938316790217115,0.5970779458403639
0.8505987206754186,-0.7727198465417282
0.6524754501756103,-0.4582552864698169
0.016439334656371846,0.8636852967734409
0.4234203575198787,0.06512564212830843
0.24014926534304265,0.28122010895858474
0.6479373525719392,-0.45151464954461407
0.44374127634153837,-0.10131881056811144
0.43673807636132544,-0.06023041121042408
0.04324210026684394,0.7497957042632285
0.8251976104922925,-0.4955093406039743
0.08203285053797113,0.6697168382125397
0.030691882225172315,0.7996063024193341
0.05508444513199452,0.7109276073470774
0.0671698179041959,0.6832046815985378
0.8393126448638605,-0.708577429473109
0.21842317689630852,0.41317237723178957
0.6221488096866413,-0.18756101041452292
0.41414725894391213,0.17840009937511975
0.6202720103545828,-0.15642752699113166
0.8362384246148141,-0.6737454060274648
0.8433606547551364,-0.7434183498991773
0.41179998048018357,0.2091097660415881
0.6418012143437469,-0.42173548465288685
0.42575598188782066,0.03939306641316979
0.6323041856239552,-0.33225390023901785
0.1882173520306587,0.6342601352612901
0.6240811732966187,-0.21835035753477702
0.42107291024324106,0.09226885760172818
0.42823573957085387,0.013637198921471652
0.2504057444447982,0.24922282562098133
0.4336386607277768,-0.03610814413165572
0.23142337422900594,0.325826685056706
0.2271205355188275,0.3525023402783778
0.6301476305421944,-0.30532041453043024
0.6260336808555115,-0.24802707728059664
0.0011639365397136808,0.9658520990792804
0.6280580093027825,-0.2771487963033105
0.45381814741701354,-0.12420614974590015
0.6344984351909142,-0.3572804876420174
0.24491353693573872,0.26333401847658505
0.22278131500938658,0.3818378634961001
0.6368359069722983,-0.38115977336846246
0.8271358199970575,-0.5322356339268588
0.8291739056595692,-0.5685255901424349
0.44000425356565687,-0.0818007501391455
0.20443300334487274,0.5194871544300151
0.44812092016437904,-0.11675112992875604
0.6446307708217277,-0.43836143456400684
0.2092548552057768,0.4825766350510721
0.43080220352369364,-0.011142241615341584
0.2357575951933033,0.30192120983949555
0.6392369920547594,-0.402554513032143
0.1992203965156267,0.5585506191328539
0.2139067757099453,0.4469980045313734
0.41883560705083994,0.1192050175210262
0.4165410773581343,0.1477608498014196
0.2575004755640522,0.2421766066584457
0.8313470959071008,-0.6044170335716618
0.8336563750482409,-0.6391990694025834
