f1,f2,f3
21.234265118035424,5.7767638575606545e-06,0.0001450715819125984
29.75412809889898,8.094585372251017e-06,6.763498675080746e-05
1.9815428687497385e-05,3.392885196328048,0.8557140459114984
4.65537470876909,0.010669652219061274,2.1053728895415277e-05
0.0065295217759672765,3.2463243436038063,0.00015716860990944962
0.14191954872307075,1.487861120930028,0.0721202989930426
3.2143924498684634e-06,11.516989541193297,0.01204636490243456
0.6289410275560333,3.810223546617502,8.425016808824494e-05
5.980121486064564,1.0180455562983322e-05,7.49233658891261e-05
2.8446354160303673,0.4349514579167312,0.0013308068076702839
2.849841488415254,0.4284576614779436,0.001330284268703274
0.04031341753872522,2.321903895345435e-05,2.9510245960027683
0.024164758870686438,1.5467245716405877,0.06741377898995225
4.6357891175684705,0.00918131892325366,5.527052348018317e-05
21.59697138007829,0.004422637153923036,4.910275293000804e-05
0.00020564368699188773,35.21122012128493,0.00016370183808644186
1.8130052619254793,0.02113550523463124,0.021047312258457396
0.004257473665686661,0.0002817194856304246,2.648219512102171
0.14814242257131902,1.5531007030916626,0.000657842983159929
6.661394878558839e-05,11.405934449764471,0.0004499109754842559
3.069896497525629,6.156819631585831e-07,0.2115745405223578
0.05646706268524202,1.512103295626174,0.0673142616806621
1.6737575670842612e-05,3.5979070579825803,0.8075452950742669
3.0013228469174416,0.0052958037956662,0.0002636832954008296
1.2513490717629825e-09,8.976086503690498e-07,3.7281947898994727
0.2518144178172059,4.2162937660611375,2.3249204090615397e-05
0.12974536275502227,1.629999271856392,0.02019359445194549
0.006539896421992546,1.6232407732311063,0.0721202989930426
1.772959009743416,0.020668657294144598,0.05505953342749898
0.550366994831573,4.0485767298284445,2.075096310566544e-05
0.0062057570784284505,4.279908289405207,8.134544751111488e-05
2.1346326306127404e-05,3.6550122463787456,0.5687515025941295
2.4797043424414922e-05,4.2458592682622855,0.0027349923625239973
2.923869577622669,0.32747399224371654,0.0013193461015550414
2.5460847105452165,0.16847589236012364,0.0034554320496327194
1.4058788160904692e-05,5.942909881961257e-06,3.4091289508669123
3.5538547471547237,0.02316876358944637,1.5130922359528636e-05
2.653121214765308,7.197932371814218e-07,0.001364307601758114
0.024164758870686438,1.5467245716405877,0.06741377898995225
0.0031739214934109745,0.3648317227778879,1.4703363289373133
0.024618311111787503,1.5757552935934835,0.037929504795955374
0.0062057570784284505,4.279908289405207,8.134544751111488e-05
0.024618311111787503,1.5757552935934835,0.037929504795955374
0.0006016637256805805,1.6644358856973163,0.0003957509316154691
2.0456934481362475e-05,3.421328458068739,0.6904293504813129
0.024618311111787503,1.5757552935934835,0.037929504795955374
0.002489546562511908,0.28616509993159484,1.537930129710358
0.011811897993687329,0.0007816000963012285,2.6425655770619914
0.00021861125681452465,0.01792069762465533,2.0504368091848195
